ans.dynamics.rms.Mean,ans.dynamics.rms.Std,fluctuation.peak.PeakPosMean,fluctuation.peak.PeakMagMean,fluctuation.centroid.Mean,rhythm.tmp.onsets.PeakPosMean,rhythm.tmp.onsets.PeakMagMean,rhythm.tempo.Mean,rhythm.attack.time.Mean,rhythm.attack.slope.Mean,spectral.centroid.Mean,spectral.centroid.Std,spectral.brightness.Mean,spectral.brightness.Std,spectral.spread.Mean,spectral.spread.Std,spectral.skewness.Mean,spectral.skewness.Std,spectral.kurtosis.Mean,spectral.kurtosis.Std,spectral.rolloff95.Mean,spectral.rolloff95.Std,spectral.rolloff85.Mean,spectral.rolloff85.Std,spectral.spectentropy.Mean,spectral.spectentropy.Std,spectral.flatness.Mean,spectral.flatness.Std,spectral.roughness.Mean,spectral.roughness.Std,spectral.irregularity.Mean,spectral.irregularity.Std,spectral.mfcc.1.Mean,spectral.mfcc.1.Std,spectral.mfcc.2.Mean,spectral.mfcc.2.Std,spectral.mfcc.3.Mean,spectral.mfcc.3.Std,spectral.mfcc.4.Mean,spectral.mfcc.4.Std,spectral.mfcc.5.Mean,spectral.mfcc.5.Std,spectral.mfcc.6.Mean,spectral.mfcc.6.Std,spectral.mfcc.7.Mean,spectral.mfcc.7.Std,spectral.mfcc.8.Mean,spectral.mfcc.8.Std,spectral.mfcc.9.Mean,spectral.mfcc.9.Std,spectral.mfcc.10.Mean,spectral.mfcc.10.Std,spectral.mfcc.11.Mean,spectral.mfcc.11.Std,spectral.mfcc.12.Mean,spectral.mfcc.12.Std,spectral.mfcc.13.Mean,spectral.mfcc.13.Std,spectral.dmfcc.1.Mean,spectral.dmfcc.1.Std,spectral.dmfcc.2.Mean,spectral.dmfcc.2.Std,spectral.dmfcc.3.Mean,spectral.dmfcc.3.Std,spectral.dmfcc.4.Mean,spectral.dmfcc.4.Std,spectral.dmfcc.5.Mean,spectral.dmfcc.5.Std,spectral.dmfcc.6.Mean,spectral.dmfcc.6.Std,spectral.dmfcc.7.Mean,spectral.dmfcc.7.Std,spectral.dmfcc.8.Mean,spectral.dmfcc.8.Std,spectral.dmfcc.9.Mean,spectral.dmfcc.9.Std,spectral.dmfcc.10.Mean,spectral.dmfcc.10.Std,spectral.dmfcc.11.Mean,spectral.dmfcc.11.Std,spectral.dmfcc.12.Mean,spectral.dmfcc.12.Std,spectral.dmfcc.13.Mean,spectral.dmfcc.13.Std,spectral.ddmfcc.1.Mean,spectral.ddmfcc.2.Mean,spectral.ddmfcc.3.Mean,spectral.ddmfcc.4.Mean,spectral.ddmfcc.5.Mean,spectral.ddmfcc.6.Mean,spectral.ddmfcc.7.Mean,spectral.ddmfcc.8.Mean,spectral.ddmfcc.9.Mean,spectral.ddmfcc.10.Mean,spectral.ddmfcc.11.Mean,spectral.ddmfcc.12.Mean,spectral.ddmfcc.13.Mean,timbre.zerocross.Mean,timbre.zerocross.Std,timbre.lowenergy.Mean,timbre.spectralflux.Mean,timbre.spectralflux.Std,class
0.85933,0.5106,4.09966,196.55351,4.13844,0.99065,0.18634,49.97649,0.21767,4.28975,10.65667,1.68912,0,0,12.42994,0.90575,1.0469,0.08687,3.66321,0.36187,31.61519,2.36264,17.29445,4.83084,0.65719,0.02763,0.25116,0.10935,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71299,2.63253,0.59933,0.38223,0.4798,class1
0.87602,0.47684,4.8157,237.08377,4.60667,0.48011,0.23565,95.75961,0.11783,4.75372,11.14146,2.21856,0,0,12.79351,1.11312,1.06897,0.09464,3.79452,0.33193,32.03255,3.41093,19.01607,6.44635,0.66733,0.03547,0.31057,0.10376,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165,3.46994,0.52421,0.71509,0.67049,class1
0.85794,0.51522,4.78386,228.75449,4.6798,0.44985,0.14026,94.47911,0.10824,1.78381,11.20665,2.27327,0,0,12.80281,1.13358,1.06881,0.0967,3.79257,0.34931,32.29341,3.90384,19.12041,6.51681,0.66893,0.03856,0.30945,0.10623,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44338,3.60188,0.5576,0.71245,0.72025,class1
0.88438,0.47154,4.77514,274.1967,4.41424,0.50296,0.19292,94.20701,0.11948,4.36782,11.18811,2.40802,0,0,12.76242,1.08708,1.0694,0.09421,3.79314,0.33549,32.21515,3.76465,19.01607,6.44635,0.66687,0.03537,0.30719,0.10336,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.45033,0.53255,0.70287,0.66055,class1
0.86921,0.49069,4.7841,273.82227,4.61762,0.09445,0.24974,94.7425,0.10567,4.20262,11.23502,2.5976,0,0,12.76584,1.08014,1.06781,0.10353,3.79675,0.35356,32.24289,3.81477,18.96948,6.41411,0.66664,0.03547,0.30838,0.10611,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21731,3.3492,0.53756,0.72411,0.69307,class1
0.87982,0.47365,4.80214,235.13829,4.65178,0.12532,0.4355,95.09855,0.09683,5.7864,11.21135,2.42212,0,0,12.79073,1.13907,1.06282,0.10027,3.77504,0.33492,32.21676,3.7676,19.04787,6.46809,0.66794,0.03766,0.30908,0.10917,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28687,3.43052,0.53422,0.7322,0.69626,class1
0.84374,0.53841,4.84326,267.62703,4.63376,0.08823,0.5056,97.41565,0.0991,4.60232,11.25606,2.53968,0,0,12.79379,1.08396,1.07343,0.10152,3.81655,0.357,32.18907,3.71673,19.22475,6.58485,0.66753,0.03618,0.31039,0.10511,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26948,3.41051,0.56928,0.70902,0.68315,class1
0.82825,0.55997,4.86368,241.07702,4.68248,0.39379,0.05623,98.81672,0.09323,3.43061,11.20312,2.27919,0,0,12.82845,1.08399,1.08392,0.09895,3.85784,0.36037,32.16912,3.67956,18.90756,6.37048,0.66801,0.03632,0.31552,0.10045,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37382,3.57867,0.58264,0.70599,0.64785,class1
0.83496,0.5489,4.85998,246.5334,4.7297,0.22316,0.07719,98.5312,0.09824,5.03228,11.28378,2.5173,0,0,12.83865,1.06319,1.08456,0.10552,3.87171,0.37667,32.21515,3.76465,19.14649,6.53404,0.66835,0.03639,0.3182,0.10219,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26948,3.41051,0.54925,0.7406,0.66753,class1
0.86244,0.51069,4.81778,264.50393,4.50894,0.20678,0.30742,95.58505,0.11404,4.15352,11.22919,2.40633,0,0,12.8099,1.10877,1.07275,0.10043,3.81662,0.34461,32.18907,3.71673,19.12041,6.51681,0.66808,0.03692,0.31269,0.10575,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28687,3.43052,0.52922,0.71187,0.6535,class1
0.85221,0.51786,4.80953,252.96783,4.63957,0.1272,0.31874,95.8127,0.10139,4.19018,11.21397,2.35855,0,0,12.81296,1.10623,1.07308,0.10012,3.81849,0.34468,32.24289,3.81477,19.12625,6.52069,0.66838,0.03712,0.31409,0.10407,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.45033,0.55593,0.7132,0.67652,class1
0.84934,0.52505,3.41226,182.15828,4.29628,0.45161,0.10242,147.99655,0.2208,4.45974,10.66797,1.72812,0,0,12.42789,0.92559,1.04427,0.08563,3.65214,0.35743,31.74562,2.74061,17.34662,4.89657,0.65736,0.02872,0.25064,0.10953,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73038,2.66205,0.70451,0.39038,0.50953,class1
0.74166,0.66769,4.84792,229.19356,4.58717,0.40951,0.01679,108.69055,0.096,1.45191,11.16649,2.21381,0,0,12.79851,1.06781,1.07944,0.09843,3.83979,0.35147,32.09175,3.53055,19.07092,6.48374,0.66788,0.03583,0.3111,0.10366,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165,3.46994,0.62771,0.58575,0.57743,class1
0.82314,0.57106,4.88562,211.15368,4.56651,0.32222,0.05839,101.97389,0.1019,1.53943,10.99644,2.20908,0,0,12.62132,0.98942,1.06798,0.09424,3.77596,0.36908,32.00773,3.35921,18.31626,5.90478,0.66326,0.03341,0.28924,0.1017,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0608,3.15298,0.59265,0.60312,0.72379,class1
0.77625,0.63447,4.82444,213.12952,4.4535,0.08849,0.05451,108.28335,0.1038,2.03701,10.87617,1.89956,0,0,12.59468,0.94868,1.07149,0.08878,3.78939,0.35049,31.85096,3.00732,18.05497,5.66721,0.66201,0.03214,0.29048,0.09491,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95646,3.01055,0.59766,0.47584,0.51132,class1
0.81986,0.57675,4.80836,225.45913,4.62926,0.20749,0.09818,95.17233,0.10151,3.19054,11.20996,2.39302,0,0,12.80848,1.05454,1.08114,0.09901,3.85122,0.34989,32.11369,3.5736,19.02743,6.45416,0.6672,0.03443,0.3154,0.09925,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2347,3.36985,0.57596,0.69284,0.66581,class1
0.84623,0.53171,4.79035,214.10553,4.66418,0.18448,0.32552,95.13374,0.11132,3.68441,11.25874,2.4185,0,0,12.83282,1.07891,1.08079,0.09854,3.8496,0.35233,32.26732,3.85818,19.12041,6.51681,0.66868,0.03631,0.31633,0.10204,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35643,3.50858,0.54925,0.68717,0.59488,class1
0.84325,0.53616,4.83197,253.46315,4.69028,0.21648,0.17723,97.3485,0.10384,3.68042,11.28338,2.59384,0,0,12.79037,1.09535,1.06883,0.10141,3.8008,0.34813,32.29341,3.90384,19.22475,6.58485,0.66829,0.03724,0.31002,0.10722,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33904,3.48936,0.55593,0.67167,0.63726,class1
0.84273,0.5366,4.85867,239.30908,4.6593,0.11351,0.69228,98.8572,0.10417,3.79912,11.18779,2.2159,0,0,12.84609,1.09704,1.08193,0.09965,3.85183,0.35919,32.05864,3.46426,19.01607,6.44635,0.66808,0.03534,0.31692,0.10217,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4086,3.5651,0.55426,0.73243,0.66287,class1
0.84412,0.53331,4.84749,224.58217,4.61911,0.42247,0.26325,93.08592,0.09904,3.1602,11.18969,2.23471,0,0,12.83218,1.11804,1.07576,0.09636,3.82502,0.34871,32.11081,3.56797,18.93781,6.39188,0.66833,0.0365,0.31397,0.10475,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47816,3.63794,0.55927,0.69414,0.63816,class1
0.84785,0.53535,4.8489,269.87132,4.52647,0.29791,0.33517,97.86042,0.1104,4.27708,11.17397,2.22618,0,0,12.81889,1.09943,1.07677,0.09578,3.82981,0.34389,32.11225,3.57078,19.20464,6.57193,0.66811,0.03597,0.3141,0.10275,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.45033,0.55259,0.71059,0.6612,class1
0.85037,0.52587,4.80919,254.70182,4.56175,0.16981,0.07614,95.42526,0.10352,4.87054,11.30101,2.64579,0,0,12.80321,1.06188,1.07785,0.10125,3.84071,0.35116,32.31949,3.9488,19.04215,6.4642,0.66753,0.03553,0.3146,0.10222,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26948,3.41051,0.56093,0.74029,0.67112,class1
0.85712,0.51525,3.56227,222.51049,4.14909,0.73969,0.17537,53.92953,0.20308,5.59627,10.75451,2.00143,0,0,12.46277,0.9297,1.04794,0.09504,3.67577,0.38223,31.7717,2.80938,17.47705,5.05478,0.65805,0.02889,0.25525,0.11337,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67821,2.57212,0.61603,0.41511,0.52939,class1
0.84758,0.53517,4.77665,298.61274,4.59874,0.12999,0.1868,94.53132,0.10717,4.03648,11.23044,2.51207,0,0,12.79028,1.07085,1.07535,0.10106,3.82618,0.35752,32.13689,3.61843,18.93781,6.39188,0.66691,0.03529,0.31181,0.10288,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21731,3.3492,0.55426,0.73137,0.69577,class1
0.80772,0.58713,4.92781,143.58553,4.71147,0.1467,0.04189,99.30955,0.09678,2.2044,11.19125,2.25032,0,0,12.82993,1.09765,1.07774,0.09754,3.83252,0.35882,32.11225,3.57078,19.17851,6.555,0.6682,0.03579,0.31343,0.10454,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44338,3.60188,0.58264,0.66797,0.64907,class1
0.81662,0.5672,4.94694,165.12786,4.60941,0.42357,0.08086,103.64339,0.09764,2.28942,11.15294,2.2623,0,0,12.76673,1.0783,1.07368,0.09464,3.80975,0.34917,32.11369,3.5736,18.97508,6.41802,0.66726,0.03616,0.30634,0.10413,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4086,3.5651,0.56594,0.65511,0.69004,class1
0.84425,0.53694,4.87298,238.86301,4.63228,0.12512,0.54343,99.06569,0.1058,4.67857,11.2824,2.43689,0,0,12.8687,1.12388,1.07758,0.10241,3.84173,0.357,32.34558,3.99308,19.25083,6.6015,0.66916,0.037,0.31923,0.10547,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46077,3.66978,0.5576,0.73529,0.647,class1
0.84473,0.54145,4.84411,201.17818,4.56179,0.33632,0.14922,96.92398,0.10683,4.10194,11.18574,2.21637,0,0,12.83111,1.09949,1.07989,0.09851,3.84587,0.35001,32.13689,3.61843,18.91173,6.37341,0.66832,0.03659,0.31695,0.10117,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33904,3.48936,0.5576,0.71405,0.64462,class1
0.861,0.50514,4.82421,242.35444,4.65842,0.19095,0.30432,96.7354,0.10567,4.88564,11.26959,2.59267,0,0,12.78877,1.08535,1.07477,0.10551,3.82447,0.39901,32.24124,3.91743,19.09432,6.49942,0.66725,0.03706,0.31017,0.10536,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21731,3.3492,0.54758,0.72639,0.66009,class1
0.86303,0.50654,4.76464,241.73307,4.59288,0.28617,1.00115,94.50008,0.10996,3.3638,11.19948,2.37587,0,0,12.79444,1.10583,1.0703,0.09987,3.80607,0.34377,32.19064,3.71965,18.86497,6.3399,0.66762,0.0368,0.31166,0.10495,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26948,3.41051,0.52254,0.70511,0.65171,class1
0.84741,0.52809,4.83611,228.50513,4.61171,0.19215,0.26942,96.1875,0.09776,4.66344,11.18624,2.21757,0,0,12.82944,1.11096,1.0782,0.09884,3.83408,0.35717,32.13689,3.61843,19.04215,6.4642,0.66841,0.03709,0.31449,0.1032,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35643,3.50858,0.56761,0.73319,0.68321,class1
0.87254,0.48859,4.8499,278.14049,4.58537,0.09549,0.23654,97.87528,0.10857,5.03086,11.22789,2.50502,0,0,12.79378,1.0981,1.06839,0.09992,3.80123,0.33237,32.18907,3.71673,19.14649,6.53404,0.66729,0.0354,0.31163,0.10608,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2347,3.36985,0.52421,0.74094,0.69454,class1
0.82476,0.56184,4.88196,254.82506,4.64802,0.12552,0.17541,99.43866,0.09535,4.24282,11.22211,2.32908,0,0,12.83226,1.07169,1.08412,0.1019,3.86441,0.3738,32.08752,3.52216,19.21064,6.57581,0.66832,0.03649,0.31686,0.10116,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165,3.46994,0.57596,0.72425,0.6725,class1
0.86109,0.51231,2.83634,109.87316,4.6513,0.11338,0.03649,102.34693,0.12261,4.9887,11.2098,2.42805,0,0,12.80708,1.05786,1.08298,0.1032,3.8623,0.35652,32.24289,3.81477,18.86497,6.3399,0.66714,0.0353,0.31531,0.10183,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09558,3.19829,0.52588,0.65862,0.49983,class2
0.87096,0.49369,4.43189,102.74623,4.47597,0.48075,0.55074,89.69682,0.13902,4.78693,11.10084,2.11966,0,0,12.79425,1.07538,1.08004,0.09112,3.84337,0.32825,32.05864,3.46426,18.65088,6.17957,0.66658,0.03452,0.31332,0.09998,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25209,3.39029,0.52421,0.64362,0.48909,class2
0.85195,0.52128,5.03751,122.5012,4.3619,0.44022,0.12135,76.42797,0.1984,2.94349,10.89683,1.92981,0,0,12.62206,1.02616,1.06287,0.08784,3.75294,0.33651,31.9543,3.24441,18.10309,5.71259,0.66266,0.03293,0.28959,0.10175,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00863,3.08303,0.55593,0.51099,0.50739,class2
0.79363,0.60882,2.43219,105.50258,4.39659,0.41354,0.35857,118.83428,0.10642,2.58149,11.23918,2.28325,0,0,12.85071,1.16043,1.06985,0.09979,3.79784,0.37278,32.26732,3.85818,19.64211,6.83434,0.66946,0.0382,0.30974,0.11359,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53033,3.69077,0.60434,0.62495,0.69739,class2
0.83588,0.54756,6.2409,110.01208,4.41256,0.5888,0.15308,100.34863,0.1452,3.63915,11.08335,2.26179,0,0,12.71524,1.07227,1.06574,0.098,3.77697,0.36025,32.05864,3.46426,18.67696,6.19973,0.66543,0.03524,0.29776,0.10899,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19992,3.32834,0.54257,0.58582,0.62225,class2
0.81083,0.58684,5.37593,105.70914,4.43349,0.09362,0.10988,83.80705,0.1278,1.72847,11.13052,2.19944,0,0,12.75275,1.05441,1.07306,0.09322,3.80183,0.3566,32.00773,3.35921,18.94335,6.3958,0.66697,0.03495,0.30204,0.10549,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165,3.46994,0.5576,0.60107,0.63062,class2
0.83187,0.55917,4.77565,112.07187,4.5491,0.10424,0.27585,110.52628,0.0978,3.06171,11.23356,2.37038,0,0,12.81877,1.11971,1.06981,0.10225,3.79938,0.37425,32.21515,3.76465,19.17258,6.55113,0.66864,0.03696,0.30853,0.11065,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47816,3.63794,0.55593,0.67743,0.69386,class2
